Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.67,0.54,0.05,2.37,0.35,0.47,0.67,10
M,0.68,0.31,0.39,2.73,0.66,0.64,0.43,11
F,0.76,0.39,1.03,0.28,0.657,0.18,0.355,12
M,0.32,0.33,0.19,0.03,0.667,0.63,0.41,10
M,0.26,0.45,1.05,0.52,0.56,0.13,0.43,13
M,0.715,0.27,0.94,1.82,0.4,0.4,0.44,11
F,0.6,0.27,0.83,2.31,0.9955,0.51,0.52,13
M,0.15,0.17,1.09,2.05,0.19,0.35,1.0,12
M,0.8,0.5,0.68,1.8840000000000001,0.76,0.3,0.3,12
I,0.09,0.11,0.54,0.47,0.7,0.55,0.0885,6
I,0.49,0.23,1.04,1.21,0.61,0.24,0.49,8
I,0.43,0.46,0.27,1.89,0.254,0.41,0.74,6
F,0.17,0.53,0.155,2.13,0.7,0.2285,0.86,8
M,0.26,0.3,0.41,2.76,0.465,0.5,0.85,8
F,0.76,0.37,0.115,2.17,0.306,0.31,0.53,7
M,0.4,0.38,0.3,0.26,1.1,0.1195,0.25,8
M,0.7,0.59,0.71,1.183,0.25,0.37,0.71,9
M,0.525,0.41,1.1,0.7905,0.09,0.15,0.94,8
F,0.46,0.5,0.98,0.85,0.618,0.27,0.89,10
I,0.59,0.4,0.135,2.65,0.34,0.5,0.35,8
M,0.535,0.405,0.2,1.2705,1.47,0.3265,0.02,13
M,0.2,0.55,0.93,1.25,1.35,0.62,0.42,10
M,0.59,0.42,0.15,2.12,0.31,0.66,1.0,9
I,0.29,0.19,0.12,0.29,1.24,0.71,0.1975,9
M,0.59,0.12,0.14,1.0070000000000001,1.43,0.71,0.18,9
I,0.595,0.38,0.48,2.66,0.26,0.57,0.94,8
I,0.32,0.49,0.78,1.19,0.16,0.08,0.68,8
F,0.34,0.43,0.11,1.5245,0.11,0.65,0.66,11
M,0.8,0.17,0.175,1.024,0.99,0.01,0.58,9
F,0.41,0.36,0.65,2.66,1.46,0.21,0.34,9
M,0.18,0.3,0.3,2.76,0.7,0.22,0.3315,10
I,0.625,0.47,0.11,1.136,0.5265,0.69,0.17,9
I,0.66,0.34,0.17,1.81,0.43,0.72,0.73,9
F,0.635,0.525,0.73,0.51,1.46,0.21,0.89,11
M,0.34,0.485,0.66,0.95,0.34,0.49,0.43,9
F,0.31,0.08,0.86,1.307,1.04,0.13,0.266,11
F,0.75,0.505,0.34,1.53,0.5920000000000001,0.38,0.41600000000000004,10
F,0.655,0.11,0.69,2.06,1.46,0.66,0.48,10
I,0.5,0.56,0.23,0.28,0.22,0.14,0.59,11
M,0.81,0.58,0.53,1.7885,0.31,0.09,0.86,13
F,0.62,0.06,0.185,1.08,0.75,0.3,0.3685,11
I,0.73,0.46,0.61,1.8,1.2395,0.45,0.563,14
M,0.6,0.22,0.53,0.41,0.48,0.48,0.726,12
I,0.44,0.185,0.92,0.36,1.22,0.03,0.32,4
I,0.375,0.63,0.58,0.2075,0.03,0.14,0.07,6
I,0.31,0.24,0.84,0.84,0.13,0.0395,0.59,8
M,0.38,0.48,0.1,1.03,0.1,0.56,0.61,7
I,0.64,0.37,0.82,1.8,0.37,0.05,0.53,8
F,0.395,0.5,0.09,2.05,0.1155,0.44,0.35,6
F,0.62,0.48,0.93,2.21,0.47,0.1,0.39,6
I,0.2,0.59,0.08,1.63,1.33,0.14,0.82,7
I,0.13,0.325,0.105,2.48,0.72,0.065,0.83,8
I,0.52,0.07,0.34,1.91,1.27,0.27,0.12,9
I,0.45,0.16,0.14,1.24,0.86,0.75,0.19,8
I,0.36,0.34,0.32,2.44,1.47,0.26,0.1345,8
I,0.45,0.12,0.71,2.28,0.48,0.0765,0.68,9
I,0.18,0.53,0.14,1.4,1.37,0.29,0.78,8
I,0.66,0.18,0.34,1.38,0.2265,0.01,0.65,8
I,0.77,0.17,0.85,1.48,0.182,0.099,0.3,9
I,0.76,0.33,0.15,0.28,0.96,0.095,0.8,7
I,0.58,0.42,1.03,0.47,0.75,0.37,0.33,8
M,0.45,0.13,1.13,2.71,0.22,0.6,0.63,8
M,0.68,0.23,0.11,2.5,0.77,0.66,0.94,7
I,0.56,0.41,0.14,0.34,1.48,0.63,0.196,11
I,0.52,0.53,0.69,0.28,0.56,0.32,0.42,11
I,0.47,0.4,0.37,2.75,1.16,0.01,0.23,8
I,0.68,0.52,0.07,0.6885,0.3,0.47,0.237,9
M,0.53,0.38,0.55,2.01,0.69,0.36,0.67,8
M,0.81,0.46,0.03,0.6855,0.28,0.64,0.59,10
M,0.39,0.43,0.63,0.6755,0.12,0.7,0.62,10
I,0.24,0.445,0.145,1.97,0.3045,0.61,0.31,11
I,0.56,0.45,0.62,1.72,1.25,0.09,0.264,9
I,0.565,0.36,0.25,2.78,0.86,0.38,0.56,9
M,0.18,0.53,0.36,2.78,0.72,0.01,0.2845,10
F,0.68,0.45,0.15,1.21,0.96,0.21100000000000002,0.2315,10
F,0.35,0.28,0.06,0.7,0.33,0.196,0.62,9
F,0.59,0.16,0.68,0.11,1.45,0.16,0.22,8
M,0.575,0.21,0.9,0.737,1.46,0.1405,0.237,10
I,0.575,0.445,0.99,2.65,0.45,0.34,0.93,9
M,0.25,0.26,0.58,0.8785,0.63,0.74,0.01,10
M,0.08,0.45,0.48,1.98,0.4925,0.262,0.335,11
I,0.55,0.435,0.42,2.51,0.41,0.55,0.95,9
I,0.22,0.47,0.34,2.58,0.17,0.41,0.68,8
I,0.6,0.405,1.09,0.853,0.27,0.73,0.56,9
I,0.34,0.22,0.8,2.39,0.382,0.09,0.5,12
F,0.68,0.37,0.7,0.11,0.4095,0.39,0.289,9
M,0.66,0.06,0.43,0.97,0.4005,0.41,0.2875,9
F,0.32,0.5,0.32,0.8690000000000001,1.12,0.195,0.41,11
M,0.4,0.56,0.15,0.96,0.33,0.12,0.42,12
F,0.61,0.39,1.0,2.7,1.44,0.12,0.31,11
M,0.25,0.14,1.01,0.9615,0.04,0.58,0.71,11
M,0.81,0.51,0.99,1.145,0.98,0.01,0.94,13
F,0.2,0.25,0.31,0.4,1.16,0.16699999999999998,0.12,11
I,0.64,0.07,0.7,1.09,1.46,0.25,0.46,11
I,0.47,0.31,0.84,2.11,0.49200000000000005,0.48,0.26,11
M,0.5,0.29,0.49,0.21,0.67,0.73,0.01,10
F,0.19,0.47,0.77,1.09,0.58,0.22699999999999998,0.71,11
I,0.36,0.1,0.92,0.31,0.08,0.3035,0.25,9
I,0.635,0.11,0.18,0.91,0.4,0.2315,0.77,9
M,0.64,0.22,0.4,0.64,0.62,0.25,0.64,11
F,0.74,0.08,1.12,0.13,0.13,0.45,0.27,9
M,0.65,0.22,1.04,0.38,0.79,0.44,0.395,11
M,0.19,0.51,0.4,0.05,0.02,0.14,0.85,12
M,0.655,0.49,0.59,0.25,1.19,0.2385,0.24,11
M,0.655,0.21,0.84,0.48,0.35,0.2615,0.41,9
F,0.655,0.21,0.05,1.29,1.0,0.3165,1.0,11
I,0.67,0.54,0.57,1.09,0.7765,0.28,0.24,10
M,0.665,0.55,0.155,2.17,1.27,0.57,0.77,10
M,0.675,0.52,0.78,1.87,0.13,0.3405,0.65,11
I,0.43,0.44,0.6,1.494,0.84,0.3935,0.406,11
M,0.3,0.56,0.15,1.52,0.89,0.55,0.07,11
F,0.59,0.49,0.29,2.05,0.85,0.45,0.96,10
M,0.695,0.14,0.2,0.47,0.82,0.26,0.67,11
F,0.7,0.58,0.12,1.666,0.96,0.54,0.75,11
F,0.59,0.37,0.98,1.57,0.06,0.28,0.26,13
I,0.68,0.07,0.205,1.9080000000000001,0.5415,0.3565,0.19,14
F,0.755,0.575,1.07,2.38,1.0135,0.4655,0.6,11
I,0.225,0.58,1.0,0.0515,0.42,0.45,0.22,4
F,0.4,0.17,0.62,0.16,1.15,0.68,0.25,5
M,0.48,0.185,0.06,0.61,0.039,0.65,0.025,6
I,0.355,0.27,0.075,2.73,0.3045,0.22,0.85,7
I,0.81,0.34,0.095,2.44,0.139,0.0745,0.05,7
F,0.37,0.28,0.54,0.262,0.1235,0.33,0.0725,8
F,0.32,0.16,0.11,0.45799999999999996,0.0,0.59,0.85,8
M,0.37,0.17,0.19,0.15,1.43,0.63,0.83,10
I,0.495,0.38,0.67,2.75,0.19699999999999998,0.01,0.69,10
F,0.51,0.395,0.125,2.23,0.53,0.1335,0.188,11
F,0.52,0.44,0.37,2.59,0.18,0.24,0.37,11
I,0.525,0.63,0.72,0.622,0.95,0.147,0.06,9
M,0.5,0.415,0.48,0.706,0.02,0.17,0.1,9
F,0.53,0.51,0.115,1.41,1.11,0.29,0.39,9
M,0.13,0.435,0.88,0.9385,0.3685,0.1245,0.43,11
I,0.26,0.34,0.15,0.655,0.3,0.45,0.42,8
M,0.33,0.45,0.56,0.91,0.92,0.2605,0.2505,9
M,0.48,0.43,0.59,2.64,1.41,0.6,0.42,10
I,0.21,0.455,0.96,1.84,1.25,0.13,0.76,11
M,0.61,0.58,0.18,1.193,0.38,0.38,0.91,8
M,0.44,0.56,0.17,1.28,0.95,0.51,0.71,11
F,0.22,0.48,1.01,1.7,0.6065,0.24,0.78,10
I,0.29,0.62,0.06,1.74,0.053,0.51,0.8,5
F,0.6,0.14,0.22,1.47,0.9,0.026000000000000002,0.24,5
M,0.49,0.08,0.05,0.69,0.41,0.0505,0.068,5
F,0.375,0.16,0.08,0.226,1.17,0.17,0.38,7
F,0.78,0.29,1.02,1.03,0.32,0.13,0.3,7
M,0.78,0.39,0.12,0.2995,0.27,0.75,0.3,8
I,0.11,0.22,0.105,0.42,0.1605,0.22,0.02,8
I,0.415,0.47,0.115,0.56,1.39,0.12,0.22,7
F,0.37,0.6,0.16,2.21,1.4,0.36,0.1175,7
M,0.44,0.07,0.1,0.84,0.03,0.63,0.37,7
M,0.44,0.62,0.12,2.51,0.2965,0.25,0.1185,6
I,0.37,0.55,0.22,1.22,1.43,0.1715,0.1455,10
F,0.38,0.36,0.74,0.76,0.29,0.08900000000000001,0.13,8
I,0.57,0.415,0.145,0.97,1.43,0.52,0.36,8
M,0.39,0.64,0.31,1.34,1.05,0.138,0.33,10
I,0.4,0.54,0.92,0.97,0.3115,0.45,0.81,9
F,0.66,0.16,0.76,0.9520000000000001,1.03,0.1945,0.41,7
F,0.3,0.15,0.59,0.31,1.07,0.09,0.2,8
M,0.32,0.55,0.73,0.9215,0.77,0.3,0.65,9
F,0.64,0.19,0.135,2.54,1.1,0.75,0.74,10
M,0.55,0.16,0.66,1.91,0.51,0.48,0.32299999999999995,10
F,0.08,0.31,0.86,0.8,0.29,0.293,0.92,11
I,0.67,0.485,0.95,0.51,0.72,0.271,0.35200000000000004,9
M,0.74,0.22,0.19,2.32,0.53,0.2115,0.95,10
M,0.2,0.57,0.22,1.2155,0.87,0.2045,0.3105,10
M,0.77,0.42,1.04,1.1735,0.06,0.11,0.316,11
I,0.19,0.45,1.1,0.55,1.22,0.28,0.39,11
M,0.59,0.41,0.82,1.5105,0.16,0.3525,0.53,10
F,0.49,0.6,0.1,0.43,0.89,0.43,0.48,9
M,0.08,0.45,0.125,2.01,0.65,0.08,0.19,8
I,0.57,0.4,0.125,0.5165,0.55,0.37,0.63,9
I,0.78,0.65,0.75,0.6,1.22,0.17,0.62,11
F,0.74,0.39,0.3,0.488,0.188,0.0845,0.19,10
M,0.81,0.53,0.85,1.98,0.27,0.12,0.16,10
F,0.31,0.27,0.76,0.1835,0.26,0.51,0.065,11
M,0.08,0.22,0.16,0.97,0.54,0.32,0.79,20
I,0.18,0.08,1.05,1.35,0.74,0.12,0.01,5
F,0.36,0.36,0.62,0.18,0.68,0.6,0.42,5
F,0.2,0.12,0.94,2.62,0.59,0.68,0.88,4
M,0.42,0.17,0.57,2.33,0.36,0.3055,0.89,9
M,0.55,0.22,0.6,0.62,1.02,0.14,0.29,13
I,0.18,0.4,0.66,1.047,0.4315,0.64,0.315,14
F,0.645,0.58,0.59,1.2785,0.03,0.33,0.37,13
F,0.71,0.62,0.25,2.08,0.62,0.53,0.6855,12
M,0.13,0.14,0.2,1.97,0.15,0.7,0.3,24
F,0.655,0.39,0.33,1.2,0.81,0.15,0.28,10
I,0.45,0.5,0.22,1.742,0.07,0.48,0.77,21
M,0.57,0.375,0.16,2.23,0.19,0.4,0.54,11
I,0.73,0.06,1.04,0.41,0.1755,0.59,0.22,9
F,0.13,0.3,0.0,2.56,0.2375,0.26,0.175,7
M,0.505,0.38,0.01,1.34,0.29,0.48,0.175,9
I,0.535,0.08,0.22,0.875,0.01,0.31,0.32,10
F,0.47,0.29,0.23,1.69,0.48,0.08900000000000001,0.01,9
M,0.75,0.32,0.17,0.8059999999999999,0.07,0.0,0.48,9
F,0.34,0.29,0.7,0.08,0.45,0.76,0.86,6
I,0.275,0.64,0.52,1.49,0.33,0.09,0.93,7
F,0.26,0.22,0.08,0.42,0.3,0.33,0.82,6
M,0.62,0.38,0.81,0.26,0.38,0.56,0.0,15
I,0.13,0.6,0.125,0.46,0.33,0.63,0.06,9
F,0.27,0.07,0.92,1.49,0.4365,0.41,0.97,13
F,0.45,0.64,0.73,0.6765,0.29,0.72,0.93,9
F,0.13,0.21,1.04,0.88,0.627,0.271,0.475,18
M,0.79,0.47,0.83,2.31,0.21,0.57,0.55,15
M,0.15,0.09,0.59,1.114,0.3925,0.29100000000000004,0.31,15
I,0.71,0.28,1.02,1.7,0.3595,0.58,0.35,10
F,0.48,0.24,0.04,0.33,0.57,0.66,0.65,14
M,0.44,0.47,0.05,0.04,1.05,0.1455,0.71,13
I,0.31,0.28,0.49,2.62,0.0,0.55,0.76,11
F,0.23,0.65,0.07,0.51,0.1,0.37,0.065,6
I,0.45,0.22,0.04,1.25,1.35,0.5,0.145,9
F,0.1,0.45,0.7,0.98,1.07,0.03,0.84,11
I,0.74,0.14,0.34,1.95,1.09,0.1355,0.8,12
F,0.27,0.57,0.135,2.4,0.29100000000000004,0.42,0.99,15
F,0.38,0.3,0.1,0.2505,0.106,0.36,0.0775,8
F,0.78,0.36,0.23,1.46,1.29,0.0135,0.45,8
F,0.51,0.09,0.73,0.2685,1.47,0.65,0.0835,7
M,0.31,0.48,0.83,1.97,1.48,0.11,0.78,11
I,0.645,0.19,0.69,1.307,1.0,0.43,0.53,10
F,0.45,0.08,0.51,1.39,1.42,0.1785,0.23,11
F,0.67,0.13,0.72,0.08,1.48,0.16,0.83,13
F,0.68,0.34,0.15,0.8805,1.1,0.58,0.07,11
I,0.43,0.27,0.89,0.7,0.237,0.127,0.5,6
F,0.12,0.64,1.06,0.33,0.28,0.44,0.09,8
F,0.2,0.575,0.55,2.52,0.67,0.11,0.07,16
I,0.45,0.36,0.15,0.9235,0.41200000000000003,0.69,0.35,7
F,0.09,0.18,0.14,1.88,0.011000000000000001,0.29,0.01,5
I,0.65,0.515,0.24,1.96,0.7,0.41,0.42,13
I,0.525,0.405,0.93,1.71,0.95,0.68,0.23,14
M,0.81,0.18,0.185,2.44,0.78,0.68,0.31,20
F,0.61,0.39,0.92,1.42,0.67,0.2255,0.03,12
F,0.73,0.405,0.07,0.48,0.34,0.39,0.24,18
F,0.24,0.32,0.54,2.17,0.75,0.59,0.06,5
I,0.23,0.55,0.79,0.84,0.055999999999999994,0.0315,0.35,7
I,0.19,0.58,0.14,1.5,0.01,0.72,0.16,11
M,0.49,0.38,0.95,1.78,0.2395,0.21,0.33,9
F,0.2,0.41,0.94,1.68,1.36,0.73,0.55,10
F,0.385,0.65,0.13,0.27,1.46,0.057,0.12,6
F,0.14,0.64,0.54,1.511,1.43,0.69,0.41,17
M,0.635,0.5,0.57,1.66,0.78,0.74,0.74,17
M,0.665,0.57,0.43,1.77,0.99,0.33,0.12,15
F,0.08,0.3,0.095,0.1975,0.0,0.26,0.07,9
M,0.67,0.23,0.31,2.61,1.46,0.0295,0.54,8
M,0.52,0.24,0.28,1.55,0.82,0.17,0.38,15
M,0.32,0.63,0.08,0.68,0.057,0.034,0.37,9
I,0.43,0.64,0.05,0.384,0.1375,0.41,0.146,14
M,0.66,0.45,0.58,1.0055,0.3785,0.244,0.01,12
I,0.16,0.11,0.32,1.1345,1.14,0.27,0.75,10
I,0.8,0.26,0.32,1.08,0.3745,0.326,0.83,14
F,0.24,0.3,0.7,0.868,1.4,0.09,0.66,13
M,0.73,0.17,0.16,1.87,0.452,0.42,0.13,14
F,0.18,0.34,0.18,0.69,1.46,0.02,0.37,11
M,0.69,0.51,0.0,0.88,0.01,0.3075,0.75,16
F,0.425,0.5,0.12,1.08,1.24,0.087,0.125,10
F,0.57,0.06,0.72,1.02,0.89,0.35,0.72,14
I,0.4,0.525,1.01,0.95,1.46,0.3205,0.3,16
M,0.8,0.58,0.17,0.6025,1.46,0.33,0.54,11
I,0.3,0.57,1.05,0.2775,0.109,0.0515,0.75,9
F,0.48,0.11,0.74,2.54,0.36,0.27,0.4,18
I,0.71,0.19,0.57,1.43,0.19,0.46,0.255,8
M,0.09,0.53,0.17,1.28,0.42,0.21,0.37,16
F,0.44,0.61,0.18,1.3,1.47,0.67,0.115,9
I,0.2,0.51,0.13,0.62,1.22,0.22,0.72,10
M,0.42,0.08,0.135,0.69,0.41,0.24,0.145,13
I,0.42,0.08,0.82,0.3915,0.8,0.26,0.5,9
I,0.73,0.45,0.19,1.2765,1.28,0.7,0.23,12
M,0.6,0.56,0.63,0.3,0.387,0.03,0.275,11
M,0.41,0.16,0.22,1.71,1.3,0.02,0.25,12
M,0.485,0.33,0.15,1.39,0.2405,0.75,0.66,13
F,0.35,0.51,0.32,1.2955,0.5,0.35,0.99,12
M,0.59,0.45,0.23,1.2315,1.41,0.27,0.52,13
M,0.31,0.26,0.41,1.3,0.84,0.2565,0.52,14
F,0.5,0.285,0.26,0.2225,0.5,0.057999999999999996,0.46,8
M,0.635,0.51,0.75,1.156,0.78,0.48,0.35,18
F,0.52,0.2,0.62,1.4769999999999999,0.6375,0.73,0.43,14
M,0.34,0.63,0.185,1.5715,1.14,0.39,0.15,15
M,0.555,0.18,1.05,0.858,0.29,0.23,0.63,15
F,0.65,0.525,0.36,1.14,1.2,0.11,0.395,14
M,0.15,0.43,0.11,1.15,0.5825,0.22,0.42,15
F,0.75,0.6,0.49,1.092,0.396,0.06,0.74,14
I,0.69,0.28,0.87,2.07,0.98,0.28,0.39,19
F,0.66,0.42,0.23,1.93,0.6940000000000001,0.75,0.57,13
M,0.74,0.24,0.37,1.55,0.17,0.21899999999999997,0.64,13
M,0.78,0.11,1.01,1.213,0.12,0.34,0.39,15
M,0.74,0.29,0.165,0.74,1.35,0.55,0.39,11
M,0.63,0.39,1.08,1.45,1.02,0.34,0.6,6
F,0.62,0.31,1.02,0.45899999999999996,0.19699999999999998,0.65,0.08,9
I,0.33,0.375,0.28,0.27,1.06,0.2,0.92,8
I,0.6,0.39,1.13,1.29,0.72,0.37,0.15,12
I,0.45,0.11,1.12,2.09,0.65,0.0855,0.27,6
M,0.435,0.35,0.46,1.3,0.78,0.75,0.96,7
M,0.3,0.5,0.5,1.63,0.73,0.16,0.16,5
F,0.17,0.63,0.6,2.45,0.375,0.67,0.41,12
M,0.69,0.6,0.99,1.71,0.3185,0.26,0.12,9
M,0.16,0.46,0.7,2.25,1.34,0.7,0.165,7
M,0.64,0.48,0.01,0.96,0.78,0.3035,0.9,18
F,0.1,0.21,0.39,0.8775,0.69,0.2145,0.29,13
I,0.645,0.65,0.19,1.94,0.2,0.23,0.07,12
M,0.42,0.5,0.97,0.89,0.75,0.65,0.55,14
I,0.73,0.62,0.74,0.52,0.03,0.19699999999999998,0.83,17
F,0.79,0.26,0.39,0.55,0.31,0.5,0.93,12
M,0.64,0.36,0.135,0.72,0.31,0.1395,0.08,14
F,0.495,0.6,0.05,1.91,0.34,0.33,0.27,11
F,0.4,0.08,0.45,0.66,0.98,0.07,0.29,10
F,0.32,0.31,0.5,0.44,0.69,0.66,0.115,11
F,0.24,0.27,0.145,0.53,0.46,0.48,0.31,12
I,0.625,0.26,0.78,0.16,0.3195,0.65,0.29,13
I,0.48,0.15,0.63,0.7735,1.4,0.21,0.86,17
M,0.465,0.61,0.81,1.94,0.26,0.1075,0.22,11
M,0.64,0.18,0.47,1.21,0.192,0.45,0.19,13
I,0.56,0.06,0.28,0.6735,0.36,0.12,0.25,18
F,0.23,0.29,0.11,1.63,0.215,0.08199999999999999,0.28,12
M,0.59,0.385,0.73,1.9,0.2,0.2,0.33,12
F,0.44,0.24,0.44,1.55,0.82,0.1075,0.24,15
M,0.525,0.49,0.83,0.03,0.94,0.54,0.11,12
F,0.29,0.57,0.89,1.4280000000000002,1.31,0.62,0.63,18
M,0.69,0.54,0.13,0.18,0.18,0.08,0.92,24
I,0.64,0.45,0.41,2.71,0.317,0.33,0.89,11
I,0.6,0.4,0.165,0.93,0.414,0.16,0.43,13
M,0.78,0.48,0.99,2.63,1.07,0.66,0.28,11
F,0.37,0.44,0.53,1.29,0.84,0.2,0.26,11
F,0.665,0.47,0.185,1.48,1.06,0.47,0.405,13
M,0.38,0.51,0.41,2.07,1.17,0.22699999999999998,0.315,14
M,0.49,0.2,0.64,0.26,0.36,0.17,0.82,12
F,0.34,0.2,0.0,1.78,0.09,0.47,0.66,15
F,0.8,0.49,0.16,1.78,0.74,0.16399999999999998,0.51,15
I,0.51,0.2,0.53,1.15,1.14,0.122,0.193,12
F,0.67,0.17,0.84,0.53,0.02,0.17,0.6,9
F,0.495,0.41,1.1,0.84,0.2615,0.135,0.98,11
M,0.76,0.21,1.04,2.73,0.16,0.15,0.62,13
F,0.38,0.46,0.55,2.02,0.2,0.3,0.345,14
M,0.59,0.15,0.12,2.23,0.3345,0.48,0.92,14
M,0.4,0.25,0.88,0.15,0.77,0.51,0.47,14
M,0.45,0.5,0.46,1.229,0.95,0.54,0.64,17
I,0.27,0.15,0.13,1.146,0.47700000000000004,0.75,0.66,13
F,0.65,0.56,0.17,1.145,1.05,0.32,0.1,16
M,0.54,0.21,0.55,1.1055,0.4445,0.22699999999999998,0.64,16
F,0.66,0.38,0.19,0.56,0.6525,0.4,0.61,11
I,0.63,0.55,0.64,1.55,0.06,0.3705,0.78,15
M,0.565,0.1,0.9,2.26,0.302,0.42,0.265,12
I,0.41,0.56,0.75,0.8085,0.18,0.183,0.22,16
F,0.6,0.57,0.48,1.73,1.32,0.38,0.27,16
I,0.79,0.63,0.62,1.33,0.09699999999999999,0.07,0.4,10
F,0.45,0.48,0.58,0.43799999999999994,0.61,0.37,0.26,9
I,0.78,0.34,0.4,0.75,0.77,0.23,0.86,5
F,0.69,0.39,0.46,2.78,0.21,0.18,0.89,9
F,0.34,0.56,0.165,1.166,1.28,0.23800000000000002,0.355,13
I,0.6,0.38,0.4,0.507,0.1915,0.1365,0.41,12
F,0.41,0.41,0.15,0.3,0.243,0.37,0.19,17
F,0.4,0.24,0.56,2.47,0.19,0.44,0.74,11
I,0.65,0.355,0.115,2.0,0.87,0.43,0.81,11
M,0.53,0.25,0.21,0.59,0.0745,0.05,0.75,9
F,0.19,0.51,0.4,0.451,1.38,0.51,0.06,16
F,0.22,0.43,1.04,2.63,1.0,0.51,0.03,7
M,0.81,0.51,0.45,1.85,1.42,0.5,0.88,4
M,0.59,0.49,0.15,1.91,1.13,0.64,0.07,19
M,0.66,0.11,0.155,2.59,1.39,0.1565,0.34,16
I,0.13,0.385,0.14,0.5425,0.198,0.35,0.67,11
M,0.48,0.51,1.07,0.5885,0.2475,0.59,0.1595,15
M,0.72,0.42,0.43,0.99,1.13,0.43,0.76,12
I,0.375,0.38,1.09,1.58,0.02,0.57,0.99,12
M,0.32,0.52,0.63,0.56,0.6,0.15,0.43,10
F,0.55,0.09,0.135,0.34,0.5,0.2015,0.49,12
M,0.33,0.48,0.2,2.22,1.18,0.2595,0.76,16
M,0.36,0.475,0.68,0.49,0.3775,0.18,0.27,13
F,0.77,0.19,0.15,0.6855,0.19,0.27,0.18,10
M,0.35,0.58,0.05,2.18,1.43,0.24,0.77,10
F,0.51,0.1,0.74,0.7005,1.2,0.71,0.84,11
M,0.26,0.25,0.5,1.17,0.89,0.09,0.2,13
F,0.47,0.15,0.52,1.02,0.01,0.01,0.49,12
M,0.11,0.3,0.84,0.7,0.16,0.038,0.0,8
F,0.58,0.325,0.38,2.76,0.04,0.52,0.53,12
F,0.17,0.3,0.76,0.4435,0.32,0.09,0.31,11
F,0.66,0.525,0.46,1.6935,0.24,0.66,0.42,15
F,0.72,0.59,0.08,1.9,0.45,0.7,0.72,16
F,0.585,0.39,0.18,2.71,0.93,0.6,0.275,12
I,0.7,0.19,0.51,2.58,0.65,0.62,0.264,17
M,0.18,0.37,0.58,0.59,0.93,0.29,0.83,12
M,0.63,0.27,0.03,2.26,1.28,0.085,0.33,14
F,0.1,0.64,0.0,2.24,1.24,0.56,0.86,13
M,0.39,0.1,0.6,2.25,0.175,0.18,0.212,13
I,0.34,0.1,0.84,1.96,1.43,0.63,0.2,12
I,0.47,0.12,0.01,0.51,1.11,0.073,0.198,14
M,0.74,0.27,0.67,1.02,0.31,0.0575,0.26,11
I,0.09,0.12,0.59,2.08,0.32,0.1615,0.64,13
I,0.39,0.29,0.42,0.24,0.03,0.47,0.17,10
I,0.75,0.345,0.92,0.96,0.24,0.23,0.18,11
M,0.2,0.35,0.22,1.96,0.75,0.7,0.185,13
F,0.31,0.36,0.145,2.44,0.3535,0.17,0.205,15
I,0.38,0.42,0.95,1.71,0.91,0.18,0.51,8
F,0.455,0.36,0.11,2.14,0.45,0.11,0.97,10
F,0.46,0.3,0.32,1.82,0.16,0.22,0.46,10
I,0.18,0.3,0.1,1.75,0.1385,0.0735,0.31,6
I,0.19,0.285,0.01,0.13,0.29,0.7,0.94,8
I,0.285,0.12,0.07,0.6,0.39,0.47,0.66,5
I,0.41,0.445,0.93,2.65,0.34,0.53,0.25,20
F,0.79,0.44,0.0,1.54,1.16,0.44,0.8,19
M,0.81,0.28,0.79,0.64,1.33,0.38,0.97,9
M,0.1,0.28,0.34,1.8,0.124,0.11,0.09,9
I,0.54,0.405,0.03,0.57,1.21,0.6,0.22,10
I,0.3,0.6,0.67,2.16,0.03,0.5,0.08,11
I,0.44,0.29,0.51,0.88,1.23,0.27,0.25,11
F,0.7,0.57,0.63,0.0,1.41,0.4,0.87,5
M,0.59,0.28,0.4,1.34,0.3685,0.37,0.0,17
F,0.61,0.48,0.165,2.12,0.4215,0.39,0.28,13
F,0.3,0.51,0.17,2.3,0.5,0.33,0.07,17
F,0.69,0.28,0.125,2.37,0.63,0.1065,0.69,12
M,0.33,0.44,0.34,0.163,0.0615,0.48,0.67,10
F,0.39,0.49,0.79,0.25,0.5,0.0905,0.05,16
I,0.51,0.405,0.87,1.57,1.34,0.34,0.55,19
F,0.46,0.46,0.82,2.67,0.51,0.1715,0.155,10
F,0.35,0.21,1.11,0.89,0.36,0.64,0.42,10
I,0.1,0.235,0.21,0.45,0.91,0.41,0.99,6
I,0.41,0.21,0.45,0.0815,1.02,0.25,0.68,5
M,0.33,0.39,0.02,2.61,0.39,0.4,0.33,8
I,0.16,0.55,0.06,1.24,0.29,0.026000000000000002,0.031,8
M,0.16,0.25,0.09,0.91,0.009000000000000001,0.23,0.94,5
M,0.59,0.435,1.12,0.9955,0.3245,0.2665,0.39,19
M,0.47,0.4,0.01,0.63,0.2605,0.26,0.95,15
M,0.5,0.375,0.95,1.58,0.3055,0.08,0.13,14
F,0.52,0.16,0.97,0.88,1.47,0.0335,0.37,7
M,0.71,0.11,0.5,2.28,1.39,0.11,0.65,13
F,0.515,0.21,0.02,1.19,0.39,0.67,0.26,13
I,0.08,0.18,0.36,0.873,0.25,0.67,0.34,18
M,0.74,0.17,0.44,2.4,1.09,0.32,0.335,13
F,0.79,0.62,0.2,0.16,0.83,0.5,0.33,16
