type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,15.79,0.63,0.65,7.5,0.07,22.0,71.0,0.9976,3.72,1.05,10.57,5
red,15.74,0.15,0.59,2.8,0.06,272.76,190.03,0.9976,3.92,1.8,9.78,6
red,11.71,0.47,1.41,2.4,0.07400000000000001,7.0,29.0,0.9979,2.89,0.57,9.5,5
white,13.33,0.33,0.17,2.9,0.087,63.55,186.75,1.04,2.99,0.9,9.4,5
white,10.7,0.9,0.06,57.2,0.44,3.15,32.0,1.01,3.98,1.39,9.6,5
white,7.32,0.86,0.11,30.79,0.073,23.0,42.0,0.998,3.41,0.26,10.5,7
red,13.77,0.52,1.33,2.06,0.07400000000000001,288.48,339.6,1.02,3.74,1.65,9.6,6
red,15.72,0.89,1.56,13.17,0.096,18.46,420.21,1.02,3.57,0.55,11.0,4
red,14.98,0.52,0.62,1.4,0.21,5.0,20.0,1.02,3.54,1.33,9.99,6
white,7.5,0.34,0.31,1.6,0.08,181.61,42.0,1.01,3.31,1.45,14.75,5
white,12.95,0.57,0.92,65.62,0.076,65.14,27.0,1.0,3.61,0.7,10.93,6
red,10.1,1.3,0.46,44.95,0.05,121.99,228.19,0.9974,3.92,0.79,8.48,6
red,12.1,0.4,0.35,55.0,0.092,169.21,182.67,1.0,3.03,0.26,10.2,5
red,9.4,1.47,1.51,5.99,0.03,228.71,390.08,1.02,2.76,0.56,12.68,5
white,8.3,0.27,0.36,18.34,0.222,6.0,258.32,1.01,3.35,0.6,8.84,6
red,12.62,0.34,0.45,2.0,0.18,104.86,15.0,0.9988,3.01,0.66,13.89,6
red,8.0,1.42,0.43,33.25,0.059000000000000004,191.05,31.0,1.03,3.15,1.93,11.0,5
white,5.63,1.18,1.24,2.0,0.08199999999999999,6.0,168.79,1.0,2.95,0.66,9.14,6
red,6.9,0.4,0.76,60.68,0.083,35.53,53.17,0.9959,3.26,0.46,10.0,5
red,11.91,0.73,0.21,24.4,0.51,231.0,13.0,1.02,3.9,0.52,10.27,5
red,5.43,1.24,0.34,32.07,0.079,49.79,151.0,0.998,3.06,0.53,9.5,5
red,4.95,1.54,1.17,46.55,0.07400000000000001,5.0,13.0,0.99,3.2,1.44,9.5,5
red,4.5,0.4,0.42,33.93,0.084,222.6,11.06,0.99,3.08,1.96,8.01,6
white,9.3,0.41,0.39,10.09,0.064,149.76,31.0,0.9984,3.26,0.65,10.55,5
red,12.97,0.4,0.41,20.94,0.48,7.0,17.0,0.9984,3.08,0.49,13.34,6
white,8.6,0.97,1.01,38.88,0.084,139.79,79.24,0.9979,3.48,0.48,9.9,5
red,8.3,0.25,1.6,46.58,0.36,178.6,87.0,1.03,3.48,1.28,10.0,5
white,6.02,0.59,1.14,3.3,0.06,20.0,49.0,1.01,3.13,1.23,9.6,5
red,3.96,1.43,0.58,1.9,0.07,15.0,199.75,1.0,3.01,0.28,11.86,5
red,11.51,0.45,1.28,61.21,0.2,253.66,29.0,1.02,2.9,0.49,10.2,6
red,8.5,1.54,1.24,2.25,0.15,166.35,386.72,0.998,2.74,0.54,8.67,5
white,8.1,0.78,0.36,13.32,0.37,137.08,100.16,1.02,3.4,0.56,10.4,5
red,5.52,1.53,0.32,52.88,0.29,35.0,152.0,0.998,3.28,1.07,8.74,5
red,8.1,1.06,0.62,21.22,0.02,191.59,52.1,0.997,3.7,0.99,13.24,5
red,11.18,0.66,1.02,24.25,0.41,13.0,131.97,1.03,3.9,1.07,9.42,5
red,9.03,0.64,0.51,13.81,0.095,42.02,114.45,1.0,3.46,1.03,11.12,5
white,13.01,0.66,1.34,22.33,0.11,248.39,9.0,1.04,3.4,1.72,13.01,5
red,5.31,1.48,0.48,1.8,0.157,209.35,17.0,0.9976,2.99,0.7,9.4,5
white,7.4,1.185,1.28,50.7,0.09699999999999999,5.0,116.97,1.03,3.06,0.91,8.65,3
red,5.02,0.92,0.45,25.6,0.29,68.18,70.3,1.0,3.47,1.56,8.59,5
red,9.22,1.54,0.51,60.93,0.42200000000000004,16.0,280.02,0.9979,3.4,0.55,9.0,5
white,4.29,1.13,1.55,27.57,0.084,21.0,122.0,1.03,3.32,0.41,9.4,5
red,9.0,1.03,0.83,31.9,0.08,217.08,125.0,0.9984,3.31,0.55,9.4,5
white,5.1,0.1,0.02,1.3,0.27,180.95,270.15,1.04,3.9,0.79,14.68,6
red,5.01,1.24,0.89,2.1,0.37,269.37,25.0,0.9972,3.67,1.37,9.86,6
white,11.26,0.85,0.25,2.1,0.02,40.52,313.36,0.9972,3.37,1.34,14.64,6
white,9.4,1.27,0.28,63.07,0.087,103.76,72.0,1.03,3.05,1.77,8.68,5
red,4.8,0.31,0.55,2.1,0.05,182.08,179.32,0.9986,3.09,0.69,10.8,6
red,13.72,0.21,0.85,50.22,0.1,179.16,88.0,0.9984,2.93,0.57,10.1,6
white,4.83,0.61,0.77,2.1,0.33,217.69,25.0,0.9972,3.93,0.85,10.6,6
red,5.0,0.64,0.56,41.38,0.067,9.0,154.3,0.997,3.56,1.58,14.47,6
red,13.35,0.26,0.48,2.6,0.28,22.0,84.0,1.03,2.84,0.7,10.86,4
white,15.13,0.41,0.69,46.03,0.05,121.55,14.0,0.998,3.72,1.05,8.65,4
red,6.27,0.45,0.15,6.0,0.13,11.0,54.0,0.99,3.37,0.49,10.83,5
red,12.72,0.78,0.08,20.7,0.38,123.3,19.0,0.9956,3.61,0.7,13.93,5
white,7.4,0.48,1.06,3.0,0.44,16.0,239.78,1.04,3.73,0.51,14.0,5
red,7.8,0.545,0.12,18.22,0.068,184.15,281.74,0.99,3.36,1.73,9.19,6
red,9.7,0.31,1.54,10.98,0.38,158.36,303.54,1.0,3.4,0.5,11.77,6
red,10.6,1.45,0.43,36.34,0.52,21.0,370.88,0.9985,3.06,0.7,10.1,5
red,13.83,0.94,0.73,3.0,0.09300000000000001,182.57,112.0,1.02,3.02,1.93,9.32,5
white,15.48,0.69,0.0,23.51,0.084,252.22,174.37,1.0,3.36,0.79,9.25,5
white,8.0,0.43,1.52,2.3,0.25,173.8,48.0,1.02,3.34,0.46,9.4,5
red,9.9,1.04,0.56,35.6,0.078,66.9,157.38,1.01,3.28,1.78,9.8,5
white,7.2,0.49,1.11,31.89,0.55,13.0,124.6,1.0,3.21,1.14,13.82,6
red,12.75,0.43,0.58,32.99,0.075,233.01,414.76,0.9976,2.78,0.46,9.4,5
red,14.29,0.46,0.6,37.17,0.38,76.65,377.39,0.9968,3.21,1.43,10.0,5
red,8.4,0.8,0.7,18.59,0.31,10.0,22.0,0.9976,3.68,1.48,9.6,5
white,12.22,0.38,1.43,3.48,0.36,134.72,45.0,1.03,3.46,0.43,9.5,5
red,14.18,0.56,1.64,29.48,0.08199999999999999,10.0,220.29,0.9976,3.86,1.06,11.27,5
red,8.9,0.79,0.04,10.06,0.094,35.0,106.0,0.9982,3.77,0.76,10.26,5
white,4.01,0.7,0.08,34.38,0.38,46.46,214.08,1.0,3.85,1.79,8.18,5
red,7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,11.74,5
white,5.92,0.34,0.78,3.1,0.02,5.0,12.0,0.9958,3.54,1.01,13.51,4
red,9.0,0.25,1.15,3.0,0.077,5.0,334.23,0.9976,3.95,1.55,10.23,5
red,12.5,1.58,0.09,42.06,0.084,251.7,95.71,1.04,3.43,0.72,10.91,6
red,6.4,0.57,1.16,1.8,0.54,4.0,51.75,1.02,3.46,0.68,9.5,5
white,6.4,0.49,0.57,58.24,0.22,246.95,236.92,0.997,3.97,1.16,9.5,5
red,6.4,0.865,0.03,31.0,0.39,27.0,58.0,1.04,3.61,0.49,12.7,6
red,13.46,0.25,0.66,46.61,0.05,12.0,18.15,0.99,3.89,0.59,9.6,5
white,12.84,1.37,0.13,56.01,0.08800000000000001,9.61,14.0,0.9994,2.99,1.88,11.5,5
red,7.3,0.835,0.03,48.2,0.29,10.0,259.51,1.01,3.2,1.52,9.6,5
red,7.0,0.1,0.34,55.05,0.08199999999999999,16.0,72.0,0.998,3.79,0.6,9.5,5
white,11.33,0.57,1.56,64.96,0.075,284.59,39.0,1.02,3.08,0.62,9.3,5
red,11.72,1.53,0.84,2.1,0.11199999999999999,126.27,192.96,1.02,3.02,1.59,9.5,5
red,7.63,0.64,0.15,56.06,0.08,131.03,317.94,0.9963,3.26,0.5,12.04,5
white,8.76,0.74,1.27,2.5,0.12,19.0,350.1,1.0002,3.23,1.47,9.05,6
white,9.0,0.63,0.23,20.18,0.092,191.28,104.0,0.9983,3.45,0.56,9.2,5
white,9.0,0.69,0.72,57.99,0.6,72.5,253.99,0.9990000000000001,3.35,0.47,14.79,5
red,8.3,0.76,0.29,4.23,0.39,12.0,182.03,0.9965,3.45,1.53,11.5,6
red,5.73,0.9,0.24,61.17,0.078,80.8,397.03,1.01,2.77,1.74,10.87,5
red,7.55,0.615,0.0,1.9,0.29,21.92,18.0,0.9972,3.02,1.63,10.93,5
white,8.38,1.04,0.58,8.42,0.38,25.0,101.0,1.03,3.13,0.41,10.0,5
white,5.71,0.26,0.54,25.1,0.095,21.0,354.7,1.01,3.13,0.51,8.61,5
white,11.09,1.18,1.12,2.1,0.24,284.04,28.0,1.04,3.41,0.73,9.44,6
red,7.04,0.34,0.38,2.5,0.2,128.44,60.61,0.9978,3.3,0.47,9.0,6
white,6.18,0.53,0.02,37.76,0.27,16.0,68.0,1.01,3.58,0.48,11.09,5
red,7.2,0.5,0.18,2.1,0.071,12.0,31.0,1.02,3.79,1.26,9.6,6
white,10.47,0.51,0.18,58.99,0.07,281.42,253.72,1.0,2.99,1.44,9.1,6
red,11.54,0.65,0.1,2.9,0.01,146.92,396.31,0.99803,3.29,0.23,10.91,5
red,12.09,0.65,0.21,55.46,0.5,271.38,40.0,1.0,3.29,1.96,9.5,5
white,9.15,0.22,0.13,8.53,0.59,73.04,394.88,1.0,3.39,0.61,9.4,5
red,8.3,0.72,0.87,2.9,0.08900000000000001,5.91,207.94,1.0,3.61,0.62,9.5,5
red,10.62,1.08,0.95,1.7,0.29,14.0,209.59,1.03,3.09,1.06,13.2,6
red,15.8,1.46,0.77,36.49,0.057999999999999996,22.0,169.24,0.99,3.65,0.82,8.49,6
red,5.06,1.2,0.43,2.0,0.22,140.79,308.01,1.0,3.43,0.78,11.2,6
red,5.4,1.57,1.45,14.86,0.17,10.0,31.0,0.99656,3.25,0.5,9.8,5
red,8.1,0.29,0.0,2.2,0.32,10.0,257.72,1.03,3.51,0.5,9.8,5
red,8.8,0.55,0.19,2.5,0.32,33.0,88.0,1.03,3.18,1.74,9.2,5
red,12.86,0.58,1.11,40.49,0.075,222.4,104.0,0.99779,3.14,0.57,14.65,5
red,9.3,0.89,1.24,27.92,0.44,198.61,251.69,0.9973799999999999,3.44,0.42,14.19,5
red,13.86,0.7,1.39,10.42,0.3,8.0,19.0,0.9970100000000001,3.5,0.53,13.75,6
white,6.92,0.82,0.1,2.0,0.1,5.0,110.61,1.01,3.25,0.97,9.6,5
white,15.89,0.68,1.12,63.11,0.44,11.0,360.3,0.9988799999999999,3.31,0.55,11.43,6
red,12.04,0.91,1.53,1.16,0.34,51.87,48.0,1.04,3.74,1.21,10.71,6
red,13.67,1.27,0.18,63.6,0.14,153.19,74.0,1.03,2.75,0.54,12.07,5
white,7.5,0.83,0.32,16.86,0.46,13.0,98.0,1.01,3.47,1.61,9.5,5
white,7.1,0.41,0.02,44.32,0.08199999999999999,30.73,369.23,1.01,3.55,1.02,11.0,6
white,12.14,0.72,0.01,49.43,0.13,61.11,224.62,1.03,3.66,0.54,14.05,5
red,7.1,0.12,1.23,35.42,0.08199999999999999,76.76,94.0,1.01,3.85,0.25,13.89,6
white,12.4,0.67,0.26,28.11,0.31,202.23,108.74,0.99,3.28,0.55,12.26,5
red,3.92,0.62,0.58,59.3,0.18,236.25,228.11,0.99782,3.27,0.55,9.4,5
white,4.29,0.4,0.29,16.61,0.54,1.0,44.0,1.0,3.92,0.88,14.89,6
red,7.23,0.87,0.3,47.6,0.42,194.86,111.77,1.01,3.76,0.71,9.5,6
white,6.43,1.55,1.43,32.92,0.102,7.0,436.42,1.01,3.01,0.24,10.0,5
red,14.93,0.765,0.69,2.4,0.26,5.5,48.0,1.01,3.48,0.6,11.54,6
white,15.57,0.28,0.17,20.18,0.37,226.31,357.38,1.02,3.91,0.59,14.41,6
red,8.3,0.43,0.83,55.88,0.05,107.87,34.0,1.01,3.36,0.61,12.41,5
red,13.64,0.26,0.03,15.14,0.04,21.0,170.23,1.01,3.14,1.51,9.8,5
red,5.61,0.57,0.12,4.76,0.19,12.0,99.36,0.99,2.83,0.6,9.4,6
red,6.55,1.34,0.14,21.63,0.114,261.55,380.47,0.9973200000000001,3.66,1.57,10.79,5
red,15.73,0.82,0.9,20.0,0.081,26.0,96.0,1.0,3.73,0.53,10.0,5
white,4.84,0.46,1.57,56.06,0.21,9.0,149.2,0.99,3.61,0.65,9.8,5
red,11.48,0.63,0.95,2.5,0.4,20.0,69.05,1.01,3.22,0.59,9.8,5
red,9.9,0.35,0.41,13.07,0.59,113.29,152.47,0.9982,3.21,0.5,9.5,5
red,4.62,0.35,0.65,31.38,0.083,82.72,85.48,0.99,3.21,0.27,9.36,5
red,10.0,0.56,0.28,61.45,0.13,116.68,399.54,0.9991,3.14,0.63,13.47,6
red,10.0,0.56,0.17,23.12,0.53,88.44,58.0,0.99,3.64,0.56,14.17,6
red,12.55,0.26,0.17,39.66,0.37,80.9,52.27,0.998,3.2,0.95,12.16,5
red,7.4,0.37,0.76,18.83,0.08199999999999999,144.84,26.28,1.0,3.33,1.34,9.7,6
red,10.53,0.15,0.17,2.9,0.14,164.39,147.28,1.03,3.97,0.71,9.6,5
red,8.46,0.61,0.02,61.46,0.081,70.81,365.14,1.02,3.43,0.87,10.59,6
red,15.13,0.24,0.05,13.41,0.49,154.17,13.0,1.0,3.38,0.56,10.8,5
red,12.46,0.73,0.76,2.3,0.065,7.0,26.0,0.99,3.17,0.53,14.34,6
white,6.42,0.7,1.53,63.34,0.12,7.0,289.97,0.9978600000000001,2.99,1.88,10.2,5
red,8.7,1.12,0.34,47.47,0.126,24.0,64.0,0.99746,3.1,0.74,14.4,5
red,9.3,0.37,0.01,23.78,0.36,38.15,234.17,1.02,3.85,0.81,9.67,7
red,9.4,1.41,0.34,53.24,0.08199999999999999,5.0,365.88,0.99,3.38,0.79,10.7,6
red,4.69,0.5,0.34,3.6,0.37,85.23,236.99,1.01,3.29,0.52,10.7,6
red,7.2,0.13,0.02,4.0,0.32,117.62,321.29,0.99,3.42,0.41,9.4,5
red,7.86,0.47,0.48,3.3,0.068,116.98,122.43,1.02,3.23,0.68,10.0,5
red,5.1,0.77,0.59,1.7,0.4,14.0,27.18,1.0,3.56,0.5,12.7,7
red,7.7,0.86,0.54,11.24,0.16,238.84,46.0,0.9971,3.79,0.66,14.78,6
red,8.4,0.69,1.58,28.08,0.084,4.0,18.0,1.04,3.26,0.86,9.9,6
white,8.2,0.28,0.41,2.4,0.47,239.22,63.11,1.01,3.33,0.7,10.21,7
red,15.41,0.45,0.39,47.03,0.040999999999999995,1.02,387.37,1.01,3.36,0.7,12.5,7
red,14.26,0.25,0.5,55.2,0.052000000000000005,140.27,10.0,1.03,3.44,1.2,12.8,7
white,7.4,1.24,0.12,53.93,0.165,152.11,12.0,1.01,3.26,1.67,11.06,5
white,7.6,0.48,0.31,7.94,0.29,11.58,314.87,1.03,3.22,0.55,14.25,6
red,7.3,0.73,0.66,60.1,0.47,208.13,14.0,1.0,3.97,0.78,10.27,5
white,12.9,0.5,0.55,2.8,0.07200000000000001,7.0,75.7,1.02,3.09,0.98,10.9,6
red,10.8,0.45,0.44,22.28,0.55,93.83,245.06,0.99,3.57,0.71,14.27,5
red,6.9,0.62,0.24,36.25,0.28,4.0,7.0,1.0,3.82,0.58,11.4,4
red,10.88,0.81,1.12,2.8,0.10300000000000001,117.56,41.0,0.99939,3.86,0.88,9.1,6
white,14.13,1.22,1.04,56.45,0.23,49.8,289.8,0.99,2.73,0.91,13.95,5
red,8.78,0.51,0.19,15.54,0.46,8.0,436.37,0.9984,3.03,0.58,10.5,6
red,10.8,0.29,1.02,52.12,0.15,28.65,74.53,0.99,3.28,1.46,9.91,6
red,13.67,0.715,0.71,15.6,0.61,21.0,433.03,0.9963200000000001,3.29,0.45,8.86,5
red,11.49,1.43,0.15,21.98,0.09699999999999999,9.0,41.59,0.99976,3.28,0.54,9.6,5
red,5.45,0.685,0.0,40.37,0.099,118.85,368.16,1.01,3.34,1.72,11.92,5
red,4.9,0.42,0.0,61.25,0.15,27.64,111.63,1.01,4.0,1.07,13.22,7
red,6.7,0.54,0.13,10.22,0.42,244.4,36.0,0.9973,3.87,0.37,12.62,5
red,14.88,0.37,0.13,2.0,0.076,41.02,36.0,1.03,3.61,1.68,13.43,5
red,13.93,0.48,0.28,2.8,0.19,6.0,16.0,0.99682,3.24,1.64,10.3,5
red,7.1,0.46,1.64,27.99,0.43,35.53,37.0,1.02,3.05,1.57,13.87,5
white,4.43,0.27,1.59,2.3,0.4,4.0,212.5,0.9951,2.74,0.71,11.0,7
red,7.1,0.94,0.52,58.06,0.076,226.65,114.0,1.01,3.84,0.49,13.64,5
red,7.8,1.21,0.48,58.97,0.065,38.81,437.01,0.9941700000000001,3.93,0.74,8.7,8
white,5.9,0.93,0.03,2.1,0.071,16.0,24.0,0.9937600000000001,3.99,0.77,12.52,6
red,7.77,0.685,0.3,2.8,0.057999999999999996,5.0,137.41,0.99,2.98,0.55,10.02,4
red,14.8,1.04,0.41,64.93,0.12,240.56,395.55,1.01,3.56,0.77,11.1,6
white,15.32,0.27,1.03,1.03,0.01,113.45,408.53,1.0,3.22,1.19,14.43,3
red,6.27,0.47,1.19,36.5,0.147,215.33,366.98,1.02,3.38,0.86,8.8,4
red,7.35,0.77,0.26,51.57,0.48,16.0,14.96,1.02,2.82,0.47,9.78,5
red,7.6,1.56,0.1,33.18,0.42,27.0,234.01,0.99,3.39,0.88,9.3,5
white,11.63,0.61,1.31,2.4,0.012,36.0,133.42,0.99,3.44,1.0,11.13,7
red,9.99,0.52,0.35,23.69,0.012,36.0,100.0,1.0,3.26,1.56,11.7,7
white,11.6,0.31,0.44,1.6,0.075,287.7,13.98,0.99672,2.9,0.83,11.2,7
white,6.0,0.7,0.04,18.33,0.092,214.34,269.9,1.01,3.87,0.63,14.48,5
red,11.1,1.5,1.5,35.8,0.085,9.0,34.0,0.99736,3.19,0.77,11.32,7
red,12.93,0.66,0.45,42.94,0.115,129.03,100.31,0.99629,2.86,1.7,10.3,5
red,10.6,0.17,0.45,8.81,0.41,94.9,76.97,1.02,3.21,1.18,12.79,6
red,11.58,1.06,1.01,6.3,0.53,9.0,308.58,0.9963,3.36,1.1,9.4,5
red,7.0,0.16,1.02,7.67,0.33,39.6,231.55,0.9959,3.23,0.83,10.6,6
red,12.33,0.51,0.21,38.58,0.081,14.0,31.0,1.02,2.74,0.66,8.15,5
white,15.09,1.3,1.5,9.05,0.081,14.0,31.0,1.03,3.59,1.43,12.14,5
white,7.4,0.68,0.71,36.45,0.08,117.25,39.0,0.9977,3.7,1.43,14.17,6
white,6.4,0.64,0.04,41.39,0.41,215.14,14.35,1.03,3.59,0.77,9.8,5
red,12.64,0.47,1.21,16.46,0.08,12.0,277.65,1.03,3.58,0.66,8.67,5
red,11.14,0.6,0.75,1.9,0.56,244.78,357.14,1.02,3.28,1.15,13.34,5
red,9.3,1.01,0.44,8.11,0.28,52.52,182.22,1.03,3.01,0.55,9.5,5
red,11.18,0.1,0.32,2.5,0.31,26.0,436.75,0.9980100000000001,3.22,1.01,11.59,5
red,15.7,0.36,0.03,48.61,0.34,41.0,342.46,1.02,3.87,0.73,10.9,6
red,13.07,1.37,1.51,52.83,0.6,41.0,134.93,1.02,3.47,1.43,10.9,6
white,7.6,0.735,0.8,24.45,0.071,136.0,14.0,1.03,2.84,1.62,11.7,7
red,9.3,1.56,0.39,1.5,0.43,168.43,385.83,0.9965200000000001,3.47,1.03,11.32,6
red,7.9,0.8,0.34,59.55,0.5,22.64,209.81,0.9959399999999999,3.4,0.78,12.77,7
white,15.85,0.97,0.47,13.28,0.054000000000000006,109.75,32.0,1.03,3.15,0.67,10.44,7
white,6.8,1.17,0.13,1.8,0.07400000000000001,15.0,332.46,1.01,3.07,1.67,8.64,6
red,7.2,0.74,0.06,2.7,0.38,15.0,328.46,0.99746,3.51,0.35,12.49,5
red,11.19,1.43,0.37,2.0,0.45,62.17,65.42,1.01,3.66,1.09,11.5,6
red,4.32,1.04,1.1,44.14,0.067,110.4,204.92,0.99,2.85,0.48,10.4,5
red,13.26,0.62,0.06,14.42,0.4,142.66,84.0,0.99746,3.51,1.66,8.89,5
red,9.7,1.11,0.06,25.68,0.09,15.0,85.0,1.0,3.51,0.54,9.5,5
red,9.88,0.49,0.4,12.09,0.43,21.11,261.75,0.9974799999999999,3.51,1.15,9.7,5
red,6.8,0.49,0.85,2.3,0.071,149.2,28.29,1.02,3.4,0.97,11.3,6
red,6.97,0.51,0.23,52.07,0.61,207.45,22.0,0.9943799999999999,3.41,1.63,11.2,6
red,6.54,0.56,0.22,1.8,0.21,149.01,24.0,0.99,2.89,1.68,10.91,6
white,7.6,0.63,0.03,6.07,0.46,27.0,228.19,1.03,2.97,0.4,10.93,6
red,13.64,0.715,0.86,51.9,0.25,209.2,43.0,1.01,3.41,0.57,10.88,6
red,10.62,1.25,0.44,65.17,0.19,20.51,80.54,0.99,3.9,0.3,8.02,5
red,7.52,0.35,1.2,31.28,0.3,28.0,99.47,0.9957600000000001,3.0,0.54,10.0,4
red,9.1,0.45,0.08,1.6,0.4,126.75,8.19,0.9955200000000001,3.23,0.58,13.39,7
white,13.5,1.1,0.46,2.1,0.10400000000000001,6.0,10.0,0.99,3.04,0.23,8.88,7
red,15.74,0.95,0.22,2.8,0.109,241.48,96.99,0.99,3.05,1.1,9.79,7
red,8.19,0.75,1.44,11.35,0.18,32.76,14.0,1.02,3.35,0.58,9.68,4
white,7.7,0.95,1.33,63.89,0.064,31.0,8.33,1.02,3.41,0.45,8.9,6
red,14.54,0.61,0.19,21.25,0.02,215.1,299.51,0.99,3.64,0.5,13.23,6
white,7.2,1.16,1.39,54.03,0.09,18.0,88.0,1.03,2.78,0.29,9.5,5
red,9.2,1.46,0.74,1.6,0.078,10.0,21.0,1.03,3.88,0.52,14.48,5
white,12.37,1.45,0.0,22.93,0.6,192.47,223.88,0.99,3.48,0.65,11.4,6
white,8.4,1.53,0.26,3.1,0.19399999999999998,27.66,86.14,1.03,3.22,1.66,12.0,6
red,9.83,1.11,0.97,52.03,0.55,274.12,107.23,0.99745,2.92,1.6,14.37,5
white,8.8,0.61,0.57,4.0,0.4,30.0,213.83,1.0,2.81,0.5,13.87,6
red,6.92,0.75,1.25,2.5,0.09,9.0,30.0,1.0,3.73,0.36,14.76,5
white,9.0,1.41,0.02,3.1,0.25,8.0,295.38,1.04,3.48,1.73,12.45,6
red,15.38,0.63,0.38,38.09,0.53,29.0,63.28,0.99,2.74,1.62,13.62,7
white,8.59,1.26,0.0,58.24,0.07200000000000001,150.72,101.83,1.0,3.52,0.99,11.2,6
white,7.72,0.9,1.52,25.65,0.11199999999999999,23.0,272.84,1.01,3.15,1.53,12.72,5
red,5.99,0.24,0.48,51.13,0.071,249.31,340.73,0.9957600000000001,3.17,0.23,10.54,5
white,7.2,0.4,1.48,6.55,0.078,178.04,86.0,0.9974299999999999,3.77,0.57,14.58,5
white,10.1,1.15,0.6,62.12,0.08199999999999999,10.0,338.64,1.03,3.22,0.65,9.3,6
red,12.46,0.66,0.03,2.3,0.078,16.0,29.95,1.01,3.87,0.84,12.7,5
red,8.79,0.88,1.22,59.96,0.58,99.57,109.99,1.03,3.53,0.75,9.8,6
red,5.22,1.08,0.01,24.01,0.48,86.52,43.0,1.01,2.83,0.3,11.7,6
red,8.3,0.19,0.39,64.65,0.078,71.12,108.01,0.99444,3.31,1.52,11.86,7
white,7.1,1.06,1.17,51.62,0.11,262.17,218.07,0.9955,3.42,0.58,13.9,6
red,8.3,1.1,0.94,2.4,0.15,214.17,419.11,0.99444,3.86,1.48,11.1,7
red,13.13,1.02,0.02,17.05,0.58,195.33,11.0,0.99,3.34,0.49,11.0,3
white,15.34,0.71,0.67,2.6,0.055999999999999994,10.0,39.0,1.03,3.4,0.69,14.69,5
red,13.72,0.89,0.1,6.09,0.28,236.88,33.0,0.99736,3.58,1.3,10.8,7
white,3.91,0.635,0.0,2.4,0.23,266.95,76.01,0.99736,3.58,0.65,10.52,7
white,6.8,1.33,0.77,33.43,0.06,165.95,18.0,1.03,3.41,0.59,13.69,7
red,6.8,0.59,0.06,34.06,0.02,11.0,18.0,1.0,3.8,1.69,11.87,7
red,9.2,0.77,1.14,3.0,0.081,15.0,115.0,0.998,3.45,1.28,9.5,5
red,15.2,0.72,1.38,23.73,0.05,243.99,136.79,1.02,3.94,0.71,11.0,5
white,6.1,0.09,0.11,60.43,0.51,68.96,9.0,0.9948,3.59,0.45,11.5,6
white,7.4,1.4,0.12,2.4,0.5,34.0,399.33,1.04,3.1,0.59,10.8,6
red,5.22,0.12,1.22,9.55,0.41,7.0,11.0,1.02,3.29,0.52,12.52,6
red,9.3,0.38,0.9,3.8,0.09,72.19,11.0,1.02,3.11,0.23,13.67,6
white,9.1,1.1,1.65,17.78,0.36,183.54,143.7,1.04,3.1,0.6,8.77,6
red,10.0,1.1,0.76,33.51,0.32,4.0,266.38,0.99674,2.82,1.67,9.44,6
white,7.63,0.14,0.83,64.88,0.094,167.36,72.68,0.99639,3.27,0.64,12.2,7
red,10.77,0.11,0.39,35.53,0.14,267.07,356.05,1.01,3.62,1.88,9.54,6
white,8.6,1.2,0.14,10.78,0.41,119.13,150.47,1.03,3.09,0.54,11.18,6
red,8.28,0.34,1.0,44.13,0.15,193.33,210.89,0.99395,3.75,0.61,10.23,5
red,6.8,0.97,0.31,25.02,0.084,281.63,45.0,0.99824,3.12,0.31,8.58,6
red,3.99,0.36,0.51,39.68,0.2,24.3,79.0,1.02,3.71,1.06,11.0,6
red,15.57,0.62,0.81,1.8,0.07200000000000001,281.75,241.83,0.9950399999999999,2.94,0.53,11.8,6
red,7.88,0.41,0.37,32.49,0.28,10.0,204.77,1.03,3.24,1.88,10.5,5
red,15.25,0.41,0.71,51.79,0.39,32.0,79.0,0.9964,3.3,0.72,11.0,6
white,8.4,0.68,0.51,1.8,0.27,38.0,170.87,0.9950399999999999,3.38,0.89,11.8,6
red,6.43,0.41,0.31,25.17,0.04,26.0,203.72,0.99824,3.48,1.62,14.04,6
white,14.19,0.71,1.23,37.39,0.27,14.0,55.79,1.0,3.49,0.38,13.62,5
red,8.6,0.3,0.89,32.21,0.064,215.92,77.0,1.02,3.17,0.87,10.36,7
red,9.4,0.24,0.33,2.3,0.061,52.0,73.0,1.01,3.68,0.9,12.6,6
white,8.4,0.67,0.81,2.2,0.47,211.98,360.39,0.99736,3.2,0.59,14.37,4
red,8.6,0.45,0.76,2.3,0.055,147.95,257.45,1.02,3.18,1.84,8.03,5
red,11.18,0.32,0.38,3.3,0.38,130.94,242.83,1.03,3.3,0.73,12.0,7
red,10.92,0.61,0.59,4.92,0.08,209.41,422.5,1.02,3.69,1.27,9.01,5
red,7.81,0.34,1.43,2.0,0.07400000000000001,52.25,415.75,0.9974799999999999,3.67,1.26,11.04,5
white,15.25,0.4,0.29,56.92,0.4,29.0,66.0,1.0,2.92,1.29,9.5,6
white,12.52,1.27,0.01,43.64,0.55,147.55,38.0,1.01,3.48,1.45,9.8,5
red,6.6,0.7,1.14,24.4,0.28,8.0,275.53,0.99746,3.69,0.73,10.5,5
