Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.58,0.47,0.165,1.17,0.54,0.166,0.04,9
F,0.13,0.63,0.52,0.9355,0.4035,0.53,0.12,9
F,0.39,0.15,0.165,1.058,1.4,0.25,0.6,9
F,0.58,0.465,0.145,0.7955,0.3425,0.1795,0.36,10
F,0.78,0.47,0.17,2.29,0.4995,0.12,0.3205,9
M,0.7,0.46,0.15,0.9279999999999999,0.4225,0.183,0.275,8
F,0.15,0.18,0.97,1.42,0.441,0.59,0.39,11
I,0.6,0.475,0.23,1.61,0.79,0.2235,0.36,11
I,0.24,0.475,0.17,1.088,0.4905,0.2475,0.31,10
M,0.76,0.485,1.01,1.4,0.3545,0.1585,0.24,9
F,0.62,0.48,0.165,1.043,0.26,0.27,0.48,10
M,0.625,0.22,0.22,1.1415,0.5795,0.0,0.29,9
F,0.625,0.63,0.26,1.3335,0.32,0.55,0.319,10
M,0.69,0.39,0.37,1.273,0.68,0.302,0.01,9
M,0.625,0.49,0.8,1.1835,1.29,0.15,0.39,11
M,0.59,0.485,1.1,2.04,0.06,0.53,0.302,9
I,0.63,0.465,0.15,2.71,0.4265,0.24,0.325,11
M,0.635,0.43,0.35,1.3695,0.657,0.46,0.365,10
M,0.51,0.5,0.185,2.7,1.41,0.1805,0.369,12
M,0.77,0.36,0.62,1.463,0.6579999999999999,0.3135,0.95,11
F,0.65,0.52,0.33,0.97,0.6890000000000001,0.3905,0.93,11
F,0.45,0.08,0.165,1.3875,0.58,0.69,0.3095,9
M,0.71,0.525,0.16,1.46,0.6859999999999999,0.53,0.405,11
F,0.08,0.53,0.17,1.2835,0.583,0.52,0.35,8
M,0.68,0.24,0.155,1.3765,0.89,0.28800000000000003,0.335,12
M,0.51,0.58,0.2,2.0,0.7490000000000001,0.57,0.401,11
M,0.48,0.28,0.19,1.265,0.6025,0.43,0.325,10
M,0.685,0.11,0.61,1.91,0.647,0.38299999999999995,0.465,11
M,0.53,0.52,0.53,0.33,0.708,0.3525,0.78,12
F,0.735,0.555,0.22,0.34,0.57,0.19,0.6195,12
I,0.52,0.45,0.04,0.027999999999999997,0.0095,0.008,0.48,4
F,0.12,0.58,0.095,0.226,1.13,0.0515,0.0675,8
F,0.395,0.3,0.09,1.97,1.13,0.0625,0.077,5
I,0.42,0.63,0.11,0.42,0.1245,0.0755,0.57,7
M,0.1,0.29,0.11,0.514,0.2385,0.1235,0.126,8
I,0.495,0.375,0.115,2.14,0.31,0.55,0.54,8
F,0.12,0.61,0.11,0.5805,0.11,0.11800000000000001,0.55,7
M,0.515,0.39,0.14,0.71,0.29,0.1325,0.11900000000000001,8
M,0.545,0.23,0.155,1.42,0.409,0.14400000000000002,0.228,7
M,0.555,0.405,0.12,0.9129999999999999,0.4585,0.196,0.2065,9
M,0.58,0.45,0.68,0.8675,1.42,0.221,0.82,9
F,0.59,0.63,0.17,2.4,0.07,0.21,0.27,10
M,0.6,0.46,0.18,1.33,0.92,0.42,0.365,10
M,0.61,0.3,0.17,0.32,0.7045,0.0,0.3045,11
M,0.32,0.475,0.155,0.04,0.4375,0.2585,0.31,11
M,0.11,0.475,0.9,1.4335,0.42,0.39,0.3285,9
M,0.615,0.61,0.2,2.66,0.5795,0.3115,0.39,14
I,0.62,0.29,0.16,0.9505,0.4915,0.2,0.95,9
M,0.16,0.46,0.17,1.385,1.36,0.2955,0.14,11
F,0.64,0.27,0.17,1.12,1.24,0.35,0.32,12
F,0.78,0.6,0.17,1.2645,0.565,0.3375,0.11,9
F,0.25,0.54,0.17,1.275,0.39,0.48,0.33299999999999996,8
M,0.09,0.505,0.165,1.27,1.15,0.23,0.335,10
M,0.13,0.54,0.175,1.5830000000000002,0.7395,0.43,0.35,10
M,0.19,0.5,0.61,1.02,1.3,0.15,0.37,9
F,0.67,0.525,0.195,0.4,0.573,0.11,0.97,10
M,0.69,0.42,0.69,0.46,0.6779999999999999,0.56,0.63,10
I,0.21,0.44,0.2,1.89,0.95,0.436,0.4305,10
F,0.735,0.565,0.225,2.31,0.87,0.5145,0.86,13
I,0.27,0.205,0.77,0.084,0.71,0.0185,0.028999999999999998,6
M,0.285,0.225,0.07,0.4,0.0425,0.0185,0.035,7
F,0.295,0.22,0.085,2.53,0.59,0.027000000000000003,0.93,5
M,0.65,0.44,0.075,2.44,0.057,0.027999999999999997,0.044000000000000004,5
M,0.77,0.22,0.49,0.1195,0.39,0.74,0.035,5
I,0.26,0.265,0.085,1.43,0.14,0.0515,0.055,6
F,0.21,0.47,0.47,1.31,0.32,0.055,0.48,6
I,0.33,0.29,0.64,0.2745,0.35,0.0455,0.078,8
I,0.67,0.325,0.7,0.342,0.1335,0.0835,0.65,6
F,0.42,0.21,0.01,0.344,0.12300000000000001,0.16,0.125,8
I,0.18,0.25,0.095,0.3275,0.1495,0.059000000000000004,0.1,8
I,0.6,0.24,0.59,2.73,0.16899999999999998,0.0825,0.13,7
I,0.465,0.43,0.48,2.38,0.1515,0.0935,0.1455,9
I,0.465,0.355,0.61,0.4975,1.09,0.099,0.14,8
I,0.47,0.33,0.12,0.3685,0.1525,0.0615,0.125,8
M,0.81,0.34,0.0,0.4175,0.1645,0.32,0.127,7
M,0.475,0.335,0.1,0.4425,0.1895,0.72,0.135,9
I,0.475,0.44,0.33,0.27,0.1905,0.67,0.1355,9
M,0.485,0.365,1.06,0.426,1.02,0.63,0.151,8
F,0.14,0.39,0.73,0.41,1.17,0.68,0.1745,9
I,0.28,0.405,0.38,0.573,0.18,0.71,0.195,9
I,0.79,0.415,0.14,0.6385,0.14,0.61,0.171,8
I,0.525,0.405,0.1,2.63,0.66,0.66,0.168,10
M,0.46,0.52,0.5,1.15,1.31,0.182,0.2225,10
M,0.53,0.425,0.13,0.09,0.3905,0.06,0.47,9
I,0.51,0.42,0.71,0.52,0.256,0.1855,0.91,9
M,0.36,0.41,0.23,2.24,0.34600000000000003,0.43,0.06,9
M,0.53,0.18,0.125,0.6235,0.2975,0.10800000000000001,0.25,11
M,0.33,0.405,0.54,0.54,0.67,0.09,0.19,7
I,0.535,0.45,0.155,2.54,0.3655,0.14800000000000002,0.2595,10
M,0.27,0.23,0.18,0.737,0.349,0.59,0.5,9
F,0.545,0.57,0.125,0.41,0.25,0.73,0.64,10
M,0.34,0.38,0.15,0.7915,0.92,0.27,0.23600000000000002,10
M,0.23,0.45,0.14,0.3,1.0,0.1325,0.55,8
I,0.55,0.42,0.7,0.7170000000000001,0.3315,0.43,0.221,9
M,0.555,0.43,0.15,0.7829999999999999,1.43,0.59,0.247,9
I,0.575,0.1,0.145,2.78,0.85,0.57,0.217,9
I,0.66,0.56,0.98,0.983,0.486,0.37,0.239,8
F,0.585,0.18,0.83,1.034,0.23,0.2225,0.32,11
F,0.47,0.465,0.52,1.14,0.66,0.2145,0.95,10
I,0.585,0.46,0.02,0.7635,0.326,0.49,0.57,9
M,0.59,0.29,0.135,0.9895,1.07,0.19899999999999998,0.88,8
I,0.12,0.55,0.135,1.53,0.434,0.57,0.96,10
M,0.595,0.55,1.06,0.04,0.5005,0.71,0.2575,10
F,0.59,0.46,0.155,1.0455,0.4565,0.24,0.3085,10
F,0.6,0.32,0.165,1.06,0.49,0.46,0.27899999999999997,12
M,0.6,0.47,0.16,1.012,0.441,0.2015,0.63,10
M,0.6,0.18,0.76,1.61,1.07,0.256,0.309,10
F,0.605,0.49,0.09,1.1245,0.77,0.28,0.44,11
F,0.605,0.37,0.15,1.88,1.08,0.2525,0.46,10
M,0.61,0.45,0.69,1.0805,0.08,0.2495,0.2935,10
I,0.3,0.34,0.99,1.0835,0.4525,0.273,0.91,9
M,0.615,0.59,0.175,1.242,0.5675,0.287,0.317,11
I,0.62,0.1,0.68,1.3915,0.726,0.2795,0.332,11
F,0.62,0.525,0.7,0.66,0.45399999999999996,0.1965,0.65,10
I,0.62,0.47,0.155,0.02,0.88,0.171,0.284,11
M,0.2,0.28,0.33,2.53,0.95,0.2575,0.43,10
F,0.52,0.485,0.3,1.34,0.61,0.66,0.58,14
I,0.68,0.42,0.16,1.15,0.85,0.257,0.3315,11
I,0.53,0.55,0.86,1.217,0.5515,0.212,0.31,11
F,0.63,0.505,0.46,1.16,0.38,0.3305,0.375,9
M,0.17,0.5,0.74,2.66,0.5065,0.64,0.06,13
M,0.49,0.56,1.02,1.4865,0.6445,0.69,0.55,12
M,0.47,0.21,0.02,1.3655,0.44,0.2885,0.36,11
M,0.65,0.495,0.17,1.276,0.46,0.2305,0.8,11
M,0.65,0.58,0.16,1.2075,0.55,0.2695,0.14,10
M,0.65,0.52,0.195,1.281,1.18,0.72,0.3825,10
I,0.67,0.55,0.54,0.25,0.91,0.306,0.4355,13
M,0.65,0.28,0.175,1.26,1.22,0.58,0.73,12
F,0.49,0.51,0.175,1.35,0.575,0.3155,0.67,10
F,0.17,0.51,0.19,1.3685,1.49,0.27,0.75,11
F,0.6,0.53,0.17,2.33,1.17,0.41,0.56,10
M,0.09,0.51,0.18,2.35,1.34,0.42,0.33899999999999997,10
M,0.665,0.54,0.195,1.764,0.8505,0.3615,0.39,11
I,0.58,0.26,0.155,1.67,0.5605,0.3,0.96,11
F,0.67,0.54,0.195,0.9,0.532,0.2735,0.27,11
M,0.16,0.48,0.2,1.46,0.6435,0.43,0.94,9
F,0.675,0.535,0.185,0.35,0.7035,0.71,0.4,11
M,0.72,0.47,0.57,1.527,0.809,0.37,1.0,11
F,0.48,0.63,0.26,1.4985,0.62,0.375,0.425,9
M,0.21,0.3,0.58,1.885,0.89,0.56,0.57,10
F,0.685,0.09,0.11,2.81,1.19,0.247,0.07,11
M,0.51,0.55,0.21,1.4385,0.655,0.22,0.26,11
M,0.13,0.53,0.17,1.34,0.612,0.65,0.44,10
M,0.13,0.24,0.175,0.64,1.2455,0.63,0.434,11
F,0.14,0.56,0.185,1.7919999999999998,0.873,0.72,0.435,11
M,0.78,0.6,0.21,2.548,0.65,0.4,0.6745,11
I,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.64,5
F,0.35,0.25,1.12,0.4015,0.97,0.063,0.1255,7
M,0.35,0.64,1.04,1.99,0.21,0.1055,0.128,7
M,0.23,0.15,0.095,1.2,0.98,0.32,0.17,7
F,0.4,0.32,0.63,0.17,0.32299999999999995,0.1325,0.54,7
I,0.2,0.31,0.13,0.6485,0.2735,0.163,0.22,9
I,0.37,0.36,0.79,0.452,0.22,0.159,0.01,9
I,0.56,0.355,0.12,0.4915,0.81,0.1125,0.1325,9
I,0.59,0.37,0.43,0.9145,0.4145,0.57,0.87,7
M,0.495,0.33,0.155,0.976,0.45,0.04,0.08,9
I,0.5,0.15,0.145,0.7865,0.48,0.1815,0.2455,8
M,0.505,0.51,0.15,1.33,0.3445,0.75,0.185,7
M,0.36,0.375,0.15,2.52,0.08,0.59,0.25,10
I,0.15,0.38,0.135,1.55,1.06,0.18,0.84,9
M,0.09,0.33,0.95,0.6145,0.3415,0.76,0.146,9
M,0.55,0.17,0.18,2.34,1.38,0.57,0.311,9
I,0.575,0.63,0.6,0.1,0.914,0.377,0.4095,10
F,0.605,0.59,0.16,1.1215,0.5329999999999999,0.273,0.271,10
M,0.615,0.14,0.19,0.42,0.4895,0.2955,0.345,10
M,0.34,0.22,0.72,1.0375,0.47600000000000003,0.16,0.28300000000000003,9
M,0.3,0.48,0.18,1.57,0.565,0.2975,0.3375,10
I,0.625,0.5,0.71,1.124,0.56,0.2315,0.287,9
F,0.34,0.28,0.51,1.2635,1.13,0.15,0.355,9
I,0.65,0.525,0.71,0.95,0.647,0.2485,0.33,9
I,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.44,11
F,0.67,0.52,0.195,2.6,0.6065,0.22,0.52,12
F,0.4,0.525,0.205,1.17,0.8190000000000001,0.4025,0.5,13
F,0.77,0.555,0.195,0.49,1.37,0.4215,0.34,12
I,0.275,0.205,0.9,0.10099999999999999,1.05,0.021,0.034,5
M,0.285,0.08,0.07,0.106,0.97,0.16,0.11,5
I,0.36,0.265,0.04,2.15,0.0675,0.37,0.0615,7
I,0.75,0.18,0.1,2.72,0.1,0.061,0.086,6
I,0.44,0.315,0.1,1.95,0.09,0.0735,0.091,6
I,0.43,0.06,0.095,0.32,0.75,0.22,0.12,7
I,0.68,0.375,0.37,0.4155,0.17,0.07,0.3,8
F,0.45,0.55,0.46,0.3935,0.195,0.071,1.0,7
F,0.475,0.355,0.135,2.27,0.2145,0.09,0.85,8
I,0.475,0.36,0.11,2.41,1.32,0.099,0.13,8
F,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465,8
F,0.47,0.28,0.105,0.5525,0.23399999999999999,0.56,0.165,8
F,0.515,0.11,0.12,0.565,0.14,0.08,0.179,9
I,0.52,0.41,0.14,0.73,0.3395,0.04,0.1945,10
I,0.51,0.34,0.57,0.6055,0.2605,0.10800000000000001,0.34,9
M,0.53,0.425,0.94,0.7905,0.307,0.171,0.57,9
F,0.53,0.425,1.04,1.53,0.59,0.36,0.93,9
I,0.53,0.27,0.52,0.1,0.96,0.56,0.33,10
I,0.53,0.395,0.115,0.19,1.02,0.10099999999999999,0.27,8
M,0.22,0.41,0.15,2.44,1.0,0.24,0.1895,11
F,0.42,0.4,0.145,2.73,0.3065,0.1365,0.22,10
I,0.23,0.45,0.135,0.728,0.71,0.14,0.11,9
F,0.29,0.44,0.6,0.846,0.15,0.1715,0.2735,10
I,0.47,0.46,1.04,0.86,0.3345,0.52,0.32,10
M,0.56,0.37,0.19,1.07,1.26,0.22,0.2695,9
I,0.72,0.06,0.145,0.898,1.44,0.37,0.97,9
I,0.565,0.43,0.125,1.32,0.2815,0.2,0.58,9
I,0.575,0.45,0.145,1.05,0.364,0.5,0.89,10
M,0.575,0.465,0.64,1.3,0.516,0.37,0.52,9
M,0.575,0.46,0.1,0.927,0.33299999999999996,0.207,0.2985,9
I,0.58,0.42,0.14,0.701,0.3285,0.71,0.2255,9
M,0.58,0.46,0.155,1.06,1.36,0.1975,0.44,8
F,0.8,0.16,0.84,0.9845,0.442,0.2155,0.2875,13
M,0.36,0.3,0.145,0.9565,0.96,0.51,0.265,9
I,0.59,0.16,0.125,1.2,0.43700000000000006,0.1515,0.245,9
M,0.76,0.48,0.32,0.21,1.19,0.36,0.14,10
M,0.615,0.45,0.96,1.2205,0.67,0.315,0.33,10
I,0.24,0.44,0.13,0.88,0.49,0.16,0.2655,10
M,0.62,0.5,0.49,1.107,0.4895,0.15,0.2,11
I,0.62,0.44,0.71,1.9,0.5285,0.48,0.4,12
M,0.54,0.15,0.155,1.2555,1.01,0.43,0.3175,11
M,0.625,0.495,0.17,1.177,0.57,0.44,0.345,9
M,0.72,0.5,0.185,1.8,1.41,0.248,0.335,10
I,0.81,0.49,0.65,2.82,0.40700000000000003,0.22399999999999998,0.75,12
F,0.71,0.475,0.23,1.072,0.89,0.2975,0.315,8
F,0.645,0.51,0.155,1.129,0.5015,0.24,0.8,10
F,0.65,0.505,0.34,1.44,0.5105,0.47,0.39,10
M,0.65,0.58,0.175,2.35,0.528,0.258,0.37,11
F,0.655,0.21,0.28,0.21,0.6275,0.67,0.45,13
F,0.665,0.19,0.18,1.5785,0.6779999999999999,0.48,0.456,14
I,0.67,0.26,0.11,1.14,0.3,0.13,0.6,10
M,0.75,0.31,0.175,2.11,0.6645,0.278,0.512,12
M,0.675,0.11,0.52,1.5930000000000002,0.6859999999999999,0.318,0.45,11
M,0.14,0.36,0.36,1.8995,0.675,0.478,0.5295,13
F,0.695,0.535,0.41,1.361,0.5465,0.31,0.465,10
M,0.14,0.24,0.31,1.4575,1.03,0.318,0.21,11
M,0.2,0.43,0.205,0.77,0.28,0.4695,0.488,12
I,0.205,0.155,0.31,0.0495,0.49,0.011000000000000001,0.23,3
M,0.41,0.23,0.075,2.72,0.0595,0.0305,0.05,6
F,0.32,0.64,0.06,2.39,1.34,0.0275,0.76,7
I,0.12,0.27,0.9,0.2255,0.11,0.042,0.064,7
M,0.2,0.305,0.11,0.359,0.17300000000000001,0.0875,0.61,9
M,0.48,0.31,0.095,0.3505,0.58,0.62,0.67,8
F,0.31,0.35,0.97,2.41,0.318,0.121,0.1325,8
M,0.515,0.19,0.44,0.623,0.95,0.66,0.82,10
F,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,8
I,0.525,0.64,0.125,0.5655,0.2435,0.4,0.89,8
F,0.555,0.445,0.13,1.4,1.49,0.57,0.24,9
F,0.08,0.52,0.13,1.85,0.4605,0.2825,0.95,12
F,0.35,0.37,0.86,0.221,0.0985,0.11,0.07,8
M,0.38,0.275,0.46,2.06,0.106,0.0485,0.87,6
I,0.44,0.34,0.42,2.48,1.26,0.44,0.0965,8
M,0.38,0.36,0.12,0.5315,0.2725,0.28,0.69,8
M,0.23,0.385,0.12,0.562,0.289,0.0905,0.153,8
F,0.565,0.445,0.25,0.836,0.25,0.1605,0.2245,9
M,0.57,0.45,0.14,1.12,0.1,0.1605,0.52,8
M,0.49,0.44,0.145,2.17,0.3605,0.44,0.2735,10
I,0.72,0.42,0.155,1.03,0.62,0.41,0.3305,10
F,0.605,0.48,0.75,2.8,0.99,0.39,0.58,9
F,0.79,0.455,0.97,1.0590000000000002,1.4,0.57,0.89,9
M,0.65,0.46,0.28,1.127,0.535,0.2635,0.29600000000000004,7
M,0.33,0.26,0.17,1.1665,0.26,0.2565,0.3945,11
F,0.68,0.52,0.185,1.541,1.34,0.5,0.42,10
I,0.79,0.54,0.195,1.7825,0.5565,0.3235,0.63,11
M,0.68,0.52,0.65,0.74,0.7525,0.35100000000000003,0.374,11
M,0.71,0.555,0.17,0.94,0.2,0.38,0.431,12
M,0.5,0.13,0.12,0.6335,0.96,0.125,0.235,14
I,0.22,0.42,0.93,0.94,0.256,0.1775,0.51,10
I,0.46,0.64,1.0,0.4485,1.19,0.01,0.39,14
M,0.22,0.41,0.15,0.8105,0.345,0.51,0.47,11
M,0.335,0.6,0.35,2.36,0.0855,0.02,0.92,6
F,0.425,0.1,0.81,0.4425,0.175,0.0755,0.27,7
M,0.41,0.325,0.1,0.18,0.146,0.68,0.105,9
I,0.17,0.105,0.75,0.034,0.23,0.39,0.005,4
I,0.19,0.43,0.5,1.0,0.53,0.0495,0.055,8
M,0.52,0.22,0.99,0.79,0.37200000000000005,0.16,0.14,8
F,0.15,0.1,0.145,1.95,0.375,0.59,0.245,9
F,0.5,0.42,0.125,0.62,1.28,0.05,0.205,11
F,0.615,0.39,0.145,0.9525,0.0,0.195,0.57,9
I,0.27,0.3,0.16,0.955,0.96,0.1685,0.27,16
M,0.57,0.45,1.08,0.91,0.326,0.1895,0.355,14
M,0.455,0.21,0.105,2.81,0.63,0.15,0.73,11
F,0.37,0.275,0.83,0.2045,1.0,0.055999999999999994,0.08,6
M,0.445,0.37,0.125,0.515,0.88,0.087,0.58,9
F,0.675,0.535,0.89,1.604,0.6175,0.4255,0.81,14
I,0.385,0.3,1.04,1.92,0.1645,0.07,0.1025,6
I,0.32,0.295,0.57,0.3005,0.1255,0.7,0.1035,7
M,0.56,0.57,0.13,0.8255,0.2425,0.20199999999999999,0.87,10
I,0.8,0.47,0.0,0.785,0.282,0.65,0.275,12
F,0.57,0.465,0.84,0.9685,0.446,0.261,0.74,9
M,0.485,0.4,0.155,2.08,0.23600000000000002,0.45,0.79,11
M,0.14,0.335,0.115,0.4405,0.19,0.085,0.135,8
I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.12,9
M,0.655,0.515,0.2,1.3730000000000002,0.44299999999999995,0.1,0.65,16
F,0.32,0.45,0.165,0.9765,0.322,0.244,0.54,12
F,0.57,0.44,0.86,1.018,0.447,0.24,0.265,9
M,0.55,0.23,0.44,0.64,0.43,0.19,0.91,14
I,0.58,0.475,0.43,1.423,0.4155,0.3385,0.3,14
F,0.475,0.37,0.51,0.75,0.266,0.1725,0.63,10
F,0.655,0.5,0.18,1.83,0.508,0.01,0.445,18
I,0.12,0.58,0.89,0.1385,0.37,0.0225,0.9,5
M,0.525,0.34,0.99,0.782,0.46,0.1405,0.285,19
F,0.525,0.43,0.165,0.05,0.289,0.4,0.195,10
F,0.5,0.39,0.13,0.6355,0.2505,0.76,0.195,15
F,0.44,0.34,0.85,0.05,0.1505,0.49,0.11,8
M,0.49,0.22,1.0,0.84,1.42,0.171,0.205,9
F,0.41,0.52,0.165,0.7440000000000001,0.2875,0.204,0.25,15
F,0.53,0.39,0.11,2.78,0.203,0.08199999999999999,0.95,12
I,0.15,0.21,0.0,2.79,0.42,0.1445,0.17,9
M,0.67,0.25,0.3,0.1405,0.055999999999999994,0.035,0.52,5
F,0.525,0.52,0.38,0.708,1.21,0.42,0.25,12
F,0.295,0.225,0.09,0.1385,0.048,0.25,0.05,9
M,0.2,0.45,0.16,0.43,0.08,0.1545,0.365,16
F,0.7,0.29,0.225,1.626,0.5870000000000001,0.4055,0.26,15
F,0.79,0.56,0.78,0.95,0.18,0.1185,0.155,10
F,0.16,0.49,0.7,0.79,0.06,0.2385,0.68,15
F,0.31,0.3,0.42,0.28600000000000003,0.1305,0.055999999999999994,0.09,7
F,0.565,0.41,1.12,0.38,0.26,0.2645,0.54,10
F,0.67,0.545,0.42,1.5415,0.5985,0.62,0.495,15
M,0.54,0.425,0.12,0.8170000000000001,0.11,0.29,0.195,10
I,0.29,0.225,0.075,0.37,1.07,0.059000000000000004,0.95,9
I,0.08,0.33,1.02,2.72,0.1525,0.35,0.11,7
F,0.46,0.17,0.12,0.4,0.2205,0.08800000000000001,0.17,7
F,0.08,0.44,0.155,0.9705,0.4315,0.43,0.255,9
F,0.575,0.29,0.33,0.9315,0.431,0.222,0.55,12
I,0.57,0.5,0.74,1.2209999999999999,0.46,0.263,0.43,12
M,0.515,0.4,1.0,0.7365,0.2955,0.184,0.185,16
F,0.08,0.46,0.18,1.63,1.23,0.72,0.7,12
M,0.66,0.32,0.9,0.8085,0.273,0.59,0.17,13
I,0.56,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.26,9
I,0.72,0.38,0.135,0.6295,0.263,0.1425,0.215,12
I,0.2,0.15,0.18,1.7,0.4405,0.05,0.79,13
M,0.76,0.575,0.19,1.829,0.7035,0.13,0.56,14
F,0.45,0.5,0.25,1.1765,1.01,0.244,0.44,17
F,0.565,0.46,0.15,2.09,0.07,0.1925,0.72,10
I,0.14,0.105,0.54,2.6,0.48,0.51,0.005,4
M,0.445,0.345,0.05,0.47600000000000003,0.2055,0.28,0.46,15
F,0.47,0.43,0.125,0.813,0.3315,0.166,0.1775,12
I,0.54,0.12,0.02,0.54,0.0075,0.0045,0.05,4
M,0.31,0.29,0.92,0.64,0.28,0.18,0.36,16
M,0.54,0.23,1.03,0.853,0.58,0.25,0.35,16
M,0.63,0.27,0.39,0.8,0.0835,0.0515,0.44,6
M,0.76,0.57,0.75,0.4,0.0245,0.62,0.02,4
I,0.48,0.12,0.04,0.5,0.276,0.134,0.96,13
I,0.09,0.365,0.135,2.1,1.35,0.1165,0.67,9
F,0.68,0.375,0.125,1.4,0.1985,0.52,0.12,10
F,0.25,0.08,0.65,0.4745,0.1865,0.0935,0.168,13
I,0.355,0.27,0.1,2.79,0.083,0.037000000000000005,0.075,10
I,0.77,0.405,0.14,1.79,0.54,0.54,0.205,15
I,0.17,0.64,0.92,1.76,0.315,0.54,0.36,11
I,0.52,0.39,0.96,0.09,0.2415,0.16,0.93,19
F,0.56,0.445,1.02,0.06,0.4535,0.14,0.47,11
F,0.52,0.53,0.65,0.7120000000000001,0.2845,0.153,0.225,10
I,0.6,0.44,0.19,1.0659999999999998,0.4335,0.47,0.33,13
F,0.645,0.49,0.02,0.74,0.479,0.24,0.6,18
I,0.33,0.48,0.51,2.72,0.321,0.1775,0.275,11
M,0.295,0.23,0.82,0.125,0.87,0.14,0.69,8
M,0.375,0.65,1.05,0.2225,0.0875,0.043,0.55,10
I,0.525,0.4,0.14,2.54,0.92,0.16,0.253,10
M,0.395,0.22,0.08,0.266,1.24,0.16,0.33,12
F,0.5,0.57,0.3,0.7105,0.27,0.1455,0.3,20
F,0.47,0.35,0.115,0.48700000000000004,0.19,0.16,0.155,8
I,0.46,0.49,0.16,1.84,0.2725,0.17,0.19,14
I,0.5,0.38,0.155,0.6675,0.2745,0.74,0.45,12
I,0.61,0.55,0.36,2.0495,0.7735,0.4405,0.43,10
F,0.44,0.16,0.215,1.58,0.6,0.35,0.05,16
F,0.67,0.36,0.185,1.597,0.35,0.35,0.47,21
I,0.55,0.49,0.165,0.76,0.14,0.61,0.3,17
M,0.49,0.37,0.115,1.58,0.171,0.1175,0.185,11
I,0.235,0.36,0.06,2.36,0.57,0.0145,0.018000000000000002,6
I,0.09,0.175,0.04,0.66,0.88,0.0175,0.0215,5
I,0.1,0.08,0.17,0.75,0.16,0.157,0.72,11
F,0.56,0.47,0.41,0.541,1.37,0.1025,0.21,13
M,0.2,0.425,0.11,1.68,0.237,0.161,0.295,13
F,0.64,0.275,0.065,0.205,0.0745,0.0465,0.23,10
M,0.555,0.52,0.145,1.34,0.3075,0.2575,0.51,14
M,0.505,0.47,0.59,0.2,0.28,0.31,0.05,11
M,0.54,0.44,0.16,0.28,0.391,0.2295,0.16,15
M,0.29,0.32,0.58,1.65,0.2555,0.29,0.18,11
M,0.55,0.45,0.35,1.0985,0.3765,0.66,0.34,14
M,0.46,0.44,0.22,0.991,0.65,0.54,0.375,20
F,0.235,0.37,0.065,0.0615,0.0205,0.02,0.24,6
M,0.59,0.16,0.74,2.37,0.2635,0.1985,0.05,13
F,0.32,0.59,0.14,0.6175,0.20199999999999999,0.1445,0.19,16
F,0.75,0.11,0.165,0.772,0.49,0.52,0.23,12
F,0.66,0.39,0.48,2.01,0.2355,0.09,0.23,13
I,0.53,0.425,0.13,0.7170000000000001,0.2115,0.38,0.47,13
F,0.27,0.25,0.11,1.78,1.1,0.157,0.225,13
I,0.52,0.18,0.14,0.18,0.08,0.045,0.1,5
I,0.13,0.355,0.12,0.5805,0.255,0.12,0.32,8
M,0.485,0.385,0.105,0.556,0.85,0.10400000000000001,0.86,7
I,0.49,0.385,0.12,0.591,0.46,0.1125,0.63,9
I,0.515,0.08,0.78,0.6859999999999999,0.281,0.1255,0.22,12
M,0.555,0.64,0.57,1.016,1.33,0.1855,0.24,10
I,0.61,0.34,0.18,1.22,0.5185,0.47,0.8,9
I,0.68,0.55,0.2,1.807,0.8225,0.3655,0.67,11
M,0.69,0.55,0.195,1.63,0.769,0.5,0.56,11
M,0.28,0.42,0.01,0.89,0.55,0.4665,0.496,10
F,0.42,0.575,0.51,2.1505,0.01,0.382,0.585,10
I,0.25,0.205,0.6,0.81,0.059000000000000004,0.031,0.57,4
I,0.57,0.19,0.48,0.099,0.0445,0.017,0.03,5
F,0.14,0.24,0.07,0.1365,0.58,0.0295,0.39,6
M,0.43,0.22,0.18,0.1295,0.62,0.69,0.035,6
I,0.49,0.47,0.07,0.16399999999999998,1.05,0.05,0.045,6
I,0.375,0.29,0.095,0.2875,0.12300000000000001,0.0605,0.41,6
I,0.5,0.3,0.09,2.02,0.1655,0.0625,0.44,6
I,0.37,0.285,1.02,0.248,0.34,0.65,0.07,6
F,0.51,0.08,0.53,0.252,1.09,0.56,0.066,6
M,0.56,0.315,0.12,0.92,1.29,0.64,0.09699999999999999,8
F,0.51,0.33,0.63,0.3905,1.34,0.49,0.75,7
I,0.15,0.33,0.115,0.409,0.2055,0.0935,0.105,8
I,0.44,0.11,0.63,0.95,0.163,0.1005,0.75,6
I,0.24,0.43,0.135,2.4,0.2205,0.72,0.1405,7
I,0.475,0.35,0.82,0.4905,0.2035,0.45,0.94,7
M,0.51,0.54,1.03,0.61,1.43,0.1345,0.16899999999999998,8
